Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail,Note,Citation,MultifilmNomination
2,1929,Writing,WRITING (Adapted Screenplay),WRITING,an0053819,Wonder of Women,tt0020603,Bess Meredyth,Bess Meredyth,[{'imdb_id': 'nm0580648'}],False,,"NOTE: THIS IS NOT AN OFFICIAL NOMINATION. There were no announcements of nominations, no certificates of nomination or honorable mention, and only the winners (*) were revealed during the awards banquet on April 3, 1930. Though not official nominations, the additional names in each category, according to in-house records, were under consideration by the various boards of judges.",,True
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053839,Disraeli,tt0019823,George Arliss,George Arliss,[{'imdb_id': 'nm0002183'}],True,Benjamin Disraeli,"NOTE: As allowed by the award rules for this year, a single nomination could honor work in one or more films. Though the final awards ballot listed both Disraeli and The Green Goddess in his nomination, the award was announced for only the Disraeli performance. It has never been established as to why this was, but it possibly could have been because the original report from the Acting Branch Board of Judges only listed the Disraeli performance in the results of the nominations voting, or it could have been because on some of the final ballots, the voters had indicated the Disraeli performance over the other.",,
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053840,The Green Goddess,tt0020938,George Arliss,George Arliss,[{'imdb_id': 'nm0002183'}],False,"Oxonian, the Rajah of Rukh","NOTE: As allowed by the award rules for this year, a single nomination could honor work in one or more films. Though the final awards ballot listed both Disraeli and The Green Goddess in his nomination, the award was announced for only the Disraeli performance. It has never been established as to why this was, but it possibly could have been because the original report from the Acting Branch Board of Judges only listed the Disraeli performance in the results of the nominations voting, or it could have been because on some of the final ballots, the voters had indicated the Disraeli performance over the other.",,
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053841,The Big House,tt0020686,Wallace Beery,Wallace Beery,[{'imdb_id': 'nm0000891'}],False,'Machine Gun' Butch Schmidt,,,
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053842,The Big Pond,tt0020690,Maurice Chevalier,Maurice Chevalier,[{'imdb_id': 'nm0002001'}],False,Pierre Mirande,,,True
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053843,The Love Parade,tt0020112,Maurice Chevalier,Maurice Chevalier,[{'imdb_id': 'nm0002001'}],False,Count Alfred Renard,,,True
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053844,Bulldog Drummond,tt0019735,Ronald Colman,Ronald Colman,[{'imdb_id': 'nm0172903'}],False,Hugh 'Bulldog' Drummond,,,True
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053845,Condemned,tt0019785,Ronald Colman,Ronald Colman,[{'imdb_id': 'nm0172903'}],False,Michel,,,True
3,1930,Acting,ACTOR IN A LEADING ROLE,ACTOR,an0053846,The Rogue Song,tt0021307,Lawrence Tibbett,Lawrence Tibbett,[{'imdb_id': 'nm0862546'}],False,Yegor,,,
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053848,The Devil's Holiday,tt0020823,Nancy Carroll,Nancy Carroll,[{'imdb_id': 'nm0007216'}],False,Hallie Hobart,,,
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053849,Sarah and Son,tt0021335,Ruth Chatterton,Ruth Chatterton,[{'imdb_id': 'nm0154183'}],False,Sarah Storm,,,
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053850,Anna Christie,tt0020641,Greta Garbo,Greta Garbo,[{'imdb_id': 'nm0001256'}],False,Anna Christie,,,True
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053851,Romance,tt0021310,Greta Garbo,Greta Garbo,[{'imdb_id': 'nm0001256'}],False,Madame Rita Cavallini,,,True
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053847,The Divorcee,tt0020827,Norma Shearer,Norma Shearer,[{'imdb_id': 'nm0790454'}],True,Jerry,"NOTE: As allowed by the award rules for this year, a single nomination could honor work in one or more films. Though the final awards ballot listed both The Divorcee and Their Own Desire in her nomination, the award was announced for only the The Divorcee performance. It has never been established as to why this was, but it possibly could have been because the original report from the Acting Branch Board of Judges only listed The Divorcee performance in the results of the nominations voting, or it could have been because on some of the final ballots, the voters had indicated the The Divorcee performance over the other.",,
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053852,Their Own Desire,tt0020488,Norma Shearer,Norma Shearer,[{'imdb_id': 'nm0790454'}],False,Lucia 'Lally' Marlett,"NOTE: As allowed by the award rules for this year, a single nomination could honor work in one or more films. Though the final awards ballot listed both The Divorcee and Their Own Desire in her nomination, the award was announced for only the The Divorcee performance. It has never been established as to why this was, but it possibly could have been because the original report from the Acting Branch Board of Judges only listed The Divorcee performance in the results of the nominations voting, or it could have been because on some of the final ballots, the voters had indicated the The Divorcee performance over the other.",,
3,1930,Acting,ACTRESS IN A LEADING ROLE,ACTRESS,an0053853,The Trespasser,tt0020514,Gloria Swanson,Gloria Swanson,[{'imdb_id': 'nm0841797'}],False,Marion Donnell,,,
3,1930,Production,ART DIRECTION,ART DIRECTION,an0053871,Bulldog Drummond,tt0019735,(William Cameron Menzies),William Cameron Menzies,[{'imdb_id': 'nm0580017'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,ART DIRECTION,ART DIRECTION,an0053870,King of Jazz,tt0021025,Herman Rosse,Herman Rosse,[{'imdb_id': 'nm0743983'}],True,,,,
3,1930,Production,ART DIRECTION,ART DIRECTION,an0053872,The Love Parade,tt0020112,(Hans Dreier),Hans Dreier,[{'imdb_id': 'nm0237417'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,ART DIRECTION,ART DIRECTION,an0053873,Sally,tt0020358,(Jack Okey),Jack Okey,[{'imdb_id': 'nm0645605'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,ART DIRECTION,ART DIRECTION,an0053874,The Vagabond King,tt0021511,(Hans Dreier),Hans Dreier,[{'imdb_id': 'nm0237417'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0053866,All Quiet on the Western Front,tt0020629,(Arthur Edeson),Arthur Edeson,[{'imdb_id': 'nm0249186'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0053867,Anna Christie,tt0020641,(William Daniels),William Daniels,[{'imdb_id': 'nm0200125'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0053868,Hell's Angels,tt0020960,"(Gaetano Gaudio), (Harry Perry)","Gaetano Gaudio, Harry Perry","[{'imdb_id': 'nm0309974'}, {'imdb_id': 'nm0675091'}]",False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0053869,The Love Parade,tt0020112,(Victor Milner),Victor Milner,[{'imdb_id': 'nm0005800'}],False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0053865,With Byrd at the South Pole,tt0020594,"Joseph T. Rucker, Willard Van Der Veer","Joseph T. Rucker, Willard Van Der Veer","[{'imdb_id': 'nm0748530'}, {'imdb_id': 'nm0886447'}]",True,,,,
3,1930,Directing,DIRECTING,DIRECTING,an0053855,Anna Christie,tt0020641,Clarence Brown,Clarence Brown,[{'imdb_id': 'nm0113284'}],False,,,,True
3,1930,Directing,DIRECTING,DIRECTING,an0053856,Romance,tt0021310,Clarence Brown,Clarence Brown,[{'imdb_id': 'nm0113284'}],False,,,,True
3,1930,Directing,DIRECTING,DIRECTING,an0053857,The Divorcee,tt0020827,Robert Leonard,Robert Leonard,[{'imdb_id': 'nm0502752'}],False,,,,
3,1930,Directing,DIRECTING,DIRECTING,an0053858,The Love Parade,tt0020112,Ernst Lubitsch,Ernst Lubitsch,[{'imdb_id': 'nm0523932'}],False,,,,
3,1930,Directing,DIRECTING,DIRECTING,an0053854,All Quiet on the Western Front,tt0020629,Lewis Milestone,Lewis Milestone,[{'imdb_id': 'nm0587277'}],True,,,,
3,1930,Directing,DIRECTING,DIRECTING,an0053859,Hallelujah,tt0019959,King Vidor,King Vidor,[{'imdb_id': 'nm0896542'}],False,,,,
3,1930,Title,BEST PICTURE,OUTSTANDING PRODUCTION,an0053834,All Quiet on the Western Front,tt0020629,Universal,Universal,[{'imdb_id': 'co0005073'}],True,,,,
3,1930,Title,BEST PICTURE,OUTSTANDING PRODUCTION,an0053835,The Big House,tt0020686,Cosmopolitan,Cosmopolitan,[{'imdb_id': 'co0073404'}],False,,,,
3,1930,Title,BEST PICTURE,OUTSTANDING PRODUCTION,an0053836,Disraeli,tt0019823,Warner Bros.,Warner Bros.,[{'imdb_id': 'co0080422'}],False,,,,
3,1930,Title,BEST PICTURE,OUTSTANDING PRODUCTION,an0053837,The Divorcee,tt0020827,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer,[{'imdb_id': 'co0007143'}],False,,,,
3,1930,Title,BEST PICTURE,OUTSTANDING PRODUCTION,an0053838,The Love Parade,tt0020112,Paramount Famous Lasky,Paramount Famous Lasky,[{'imdb_id': 'co0023400'}],False,,,,
3,1930,Production,SOUND RECORDING,SOUND RECORDING,an0053875,The Big House,tt0020686,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","Metro-Goldwyn-Mayer, Douglas Shearer","[{'imdb_id': 'co0007143'}, {'imdb_id': 'nm0790428'}]",True,,,,
3,1930,Production,SOUND RECORDING,SOUND RECORDING,an0053876,The Case of Sergeant Grischa,tt0020744,"(RKO Radio Studio Sound Department, John Tribby, Sound Director)","RKO Radio, John Tribby","[{'imdb_id': 'co0041421'}, {'imdb_id': 'nm0872569'}]",False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,SOUND RECORDING,SOUND RECORDING,an0053877,The Love Parade,tt0020112,"(Paramount Famous Lasky Studio Sound Department, Franklin Hansen, Sound Director)","Paramount Famous Lasky, Franklin Hansen","[{'imdb_id': 'co0023400'}, {'imdb_id': 'nm0360630'}]",False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,SOUND RECORDING,SOUND RECORDING,an0053878,Raffles,tt0021281,"(United Artists Studio Sound Department, Oscar Lagerstrom, Sound Director)","United Artists, Oscar Lagerstrom","[{'imdb_id': 'co0026841'}, {'imdb_id': 'nm0481264'}]",False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
3,1930,Production,SOUND RECORDING,SOUND RECORDING,an0053879,Song of the Flame,tt0021404,"(First National Studio Sound Department, George Groves, Sound Director)","First National, George Groves","[{'imdb_id': 'co0041460'}, {'imdb_id': 'nm0344060'}]",False,,"NOTE: For the third Academy Awards no certificates of nomination were given out in this category, only the titles of the nominated films and their companies were listed. When the winners were revealed, only the names of the individuals involved with the winning achievements were announced. The name(s) of those credited with this achievement are indicated here in parens.",,
